773  2735  772
1696  4106  3262
4674  297  3
3311  3575  3783
407  2528  3537
3850  5942  1981
2189  327  4527
2006  1168  5317
5146  3282  7
1965  3683  3675
4831  2106  4577
1172  985  1691
3023  1247  3294
5216  4058  3083
1089  565  2335
2615  1739  2766
3682  414  3062
1601  1557  1602
705  2007  863
2300  2770  2370
5433  1489  1490
3968  654  2331
6129  1324  5992
3540  5050  5374
5506  442  2612
4308  6163  2617
2574  4303  4597
2617  3282  4308
1089  3261  565
1618  5956  2153
2783  6145  2784
4305  5679  5090
3378  628  3383
2335  670  3544
4375  2723  3543
1169  6309  1276
1450  1548  2581
4507  4907  2801
1489  5433  2867
5075  326  4549
2903  4007  1972
5966  5965  5771
3998  310  1496
4407  5840  5455
5358  5317  2186
1686  1986  1901
6331  2765  1784
1980  3952  5136
172  5794  3810
6049  1488  5542
2586  3265  3085
4796  2398  2490
4655  4650  419
6246  769  2577
4651  1735  1112
214  2526  1813
6238  3948  5083
5314  3112  4697
1385  1388  719
291  3532  627
2155  2264  2300
1283  2818  3541
3846  2185  5273
4362  565  1700
6441  4397  4862
2261  1837  4701
2777  3774  6149
162  4677  6134
3632  727  83
5432  1446  1441
5432  1441  933
2395  2566  4610
2690  29  996
5090  2423  5797
4127  4618  3081
2454  4615  109
1619  2153  715
1384  4057  4061
3378  3464  5120
