177.441  173.742  0
270.835  175.656  0
120.511  200.88  0
68.9726  123.18  0
138.229  172.841  0
251.539  162.71  0
99.1639  160.392  0
146.251  176.68  0
141.386  177.779  0
257.908  178.151  0
252.335  177.597  0
250.759  177.99  0
144.115  177.663  0
259.092  178.676  0
84.9273  157.926  0
226.944  179.34  0
135.048  178.619  0
289.521  126.343  1
152.965  82.3345  1
97.1665  139.63  1
144.484  53.0547  1
53.5437  84.1474  1
148.374  142.009  1
157.273  98.5615  1
176.041  175.397  1
238.091  82.5992  1
236.035  82.8839  1
87.6457  148.621  0
306.726  132.548  0
287.119  131.566  0
165.271  205.643  0
295.159  116.24  0
178.285  190.171  0
112.819  185.411  0
110.157  175.389  0
146.581  166.973  0
200.614  211.22  0
226.901  81.8213  0
253.834  81.2388  0
260.283  83.0223  0
52.1151  83.9402  0
221.933  84.4082  0
262.704  83.9162  0
257.466  82.5411  0
57.5508  81.3943  0
76.9434  83.1113  0
225.03  82.7692  0
181.542  185.374  0
116.208  185.039  0
265.397  184.388  0
262.463  184.336  0
255.576  183.747  0
209.564  183.929  0
206.358  184.405  0
178.276  200.119  0
124.004  183.756  0
117.63  182.742  0
298.261  106.331  0
74.6567  105.981  0
87.282  106.624  0
156.01  160.66  0
97.7123  106.259  0
103.689  107.075  0
105.676  106.395  0
88.7184  107.645  0
202.463  133.836  1
86.106  105.478  0
95.9226  106.013  0
206.979  133.978  1
287.194  101.181  1
232.988  115.195  1
77.1537  84.4508  1
152.557  42.28  1
246.463  134.336  1
152.784  180.456  1
80.5094  121.582  1
271.374  104.004  1
57.8516  85.9702  1
172.463  111.836  1
229.26  123.985  1
222.463  96.3364  1
154.264  145.954  1
95.385  100.685  1
101.238  170.114  0
258.989  186.782  0
56.2772  78.9855  0
137.847  170.836  0
144.781  111.787  1
58.3654  106.226  0
257.072  162.107  0
97.3971  181.449  0
63.4561  79.0982  0
55.6289  109.044  0
118.652  107.525  0
83.0488  133.34  1
196.531  170.499  0
105.708  132.333  1
198.878  158.257  1
144.268  197.825  1
